"amenity","name","latitude","longitude","ogc id","OSM way id"
"school","Creative English School",27.675128700000002,85.4331978,546.0,"217953948"
"school","The Rolling Stones English Medium School",27.7033909,85.3042662,547.0,"217957551"
"school","Araniko Higher Secondary School",27.65319225,85.3913572,548.0,"218204662"
"school","Shree Subarneshwor School",27.661989,85.41206245000001,549.0,"218204663"
"school","Prithvi Secondary Boarding School",27.7429975,85.33181135,550.0,"218208161"
"school","Ashraya Vidya Sadan",27.7033897,85.30383175,551.0,"218429130"
"school","Kalash Vidya Mandir",27.70304495,85.30362425,552.0,"218429131"
"school","Paropakar Higher Secondary School",27.70188785,85.30321835000001,553.0,"218430310"
"school","English Preparatory School",27.69982325,85.30823965,554.0,"218433448"
"school","Shree Saraswati Niketan Secondary School",27.69889685,85.30405605,555.0,"218433450"
"school","Gautam English Boarding School",27.7002928,85.3082337,556.0,"218441369"
"school","Shree Navayug Secondary School",27.69970585,85.3051653,557.0,"218441371"
"college","Prime College",27.720811349999998,85.30288845,558.0,"218458931"
"college","",27.71805175,85.30245055,559.0,"218460860"
"college","Darwin Academy",27.71925275,85.30449525,560.0,"218463953"
"school","Kathmandu Model School",27.71921595,85.30527344999999,561.0,"218464703"
"college","Geetanjali English Higher Secondary School",27.72140615,85.30407095,562.0,"218465676"
"college","Manasalu Public Higher Secondary School",27.7209489,85.30734435,563.0,"218467223"
"college","Sigma College",27.719379250000003,85.30784209999999,564.0,"218469511"
"college","Shahid Ramnath Dahal Memorial Academy",27.72441875,85.2976232,565.0,"218567238"
"college","Oxford Higher Secondary School",27.7223835,85.30267845,566.0,"218567651"
"school","A.V.M Secondary School",27.720878300000003,85.29741680000001,567.0,"218573677"
"school","Paradise English Secondary School",27.72308195,85.2999747,568.0,"218574909"
"school","Namuna English Boarding School",27.7034686,85.30317495,569.0,"218576371"
"school","Columbus College",27.68611395,85.33484555,570.0,"218583059"
"school","Kavya School",27.68758325,85.3348027,571.0,"218583062"
"school","Kids Land Montessori Based School",27.6874839,85.33576055,572.0,"218583064"
"school","Swoyambhu College/Prime CA",27.68700295,85.33572674999999,573.0,"218583065"
"school","Morgan International School",27.738774,85.33126275000001,574.0,"218583232"
"school","Gyan Niketan School",27.68398045,85.33376545,575.0,"218587567"
"school","Prowess Academy",27.6731061,85.4341961,576.0,"218601421"
"school","Siddhi Glorious Academy",27.672959499999997,85.43392739999999,577.0,"218601422"
"school","My Land Academy",27.73234735,85.3202791,668.0,"219223400"
"school","Nepal Model School",27.7439488,85.33178485,578.0,"218684042"
"school","Shree Chandra Bindu International Boarding School",27.7436673,85.33259484999999,579.0,"218684044"
"school","Shuvadeep Primary School",27.697857,85.31077005,580.0,"218689327"
"school","Basundhara National School",27.74425925,85.33138295,581.0,"218698237"
"school","Eden Bridge Academy",27.7499498,85.33313064999999,582.0,"218698238"
"school","Mount Glory International Boarding High School",27.745476500000002,85.33194735000001,583.0,"218698239"
"school","Namo Buddha International Model School",27.752114499999998,85.3298174,584.0,"218698240"
"school","Southwestern State School",27.7393956,85.3290479,585.0,"218698241"
"school","Tilingatar Higher Secondary School",27.746159,85.33075915,586.0,"218698242"
"school","Image Secondary School",27.6717555,85.43298895,587.0,"218715357"
"school","Mount Valley English School",27.67630915,85.4357787,588.0,"218715358"
"school","Scholar's Home",27.67495335,85.43285,589.0,"218715359"
"school","Shree Brahmacharini Primary School",27.67483495,85.43512425,590.0,"218715360"
"school","Shree Dattatreya Lower Secondary School",27.6738085,85.43542465,591.0,"218715361"
"school","Shree Mahendra Primary School",27.67179445,85.43613715000001,592.0,"218715362"
"school","Shree Samaj Sudhar Secondary School",27.6728059,85.4372237,593.0,"218715363"
"school","Shrotchen Bhrikuti School",27.728300400000002,85.36685505,1293.0,"221355228"
"school","Suryodaya English Secondary School",27.67048235,85.43397575,595.0,"218715365"
"school","The Rising English Secondary School",27.67336,85.43291640000001,596.0,"218715366"
"school","Babyland English Secondary School",27.743441400000002,85.31633020000001,597.0,"218877429"
"school","Fluorescent Higher Secondary School",27.7456444,85.31843655,598.0,"218877430"
"school","Himalayan Valley English Boarding School",27.7485299,85.31767070000001,599.0,"218877431"
"school","Lunar English Boarding School",27.737584650000002,85.31675335,600.0,"218877432"
"school","Nature Boarding High School",27.7364795,85.3174504,601.0,"218877433"
"school","Navajeewan Educational Academy",27.7359614,85.3180107,602.0,"218877434"
"school","Nepal Matri Griha",27.7406386,85.3160618,603.0,"218877435"
"school","Nimble Secondary School",27.7418075,85.31681520000001,604.0,"218877436"
"school","Paramount Academy",27.7453966,85.31987895,605.0,"218877437"
"school","Rona International Academy",27.747643699999998,85.3204387,606.0,"218877438"
"school","Third Eye Academy",27.73952015,85.3155569,607.0,"218877440"
"school","Shree Azad Secondary School",27.687022650000003,85.42711465,608.0,"218982307"
"school","Madan Bhandari Memorial English Boarding School",27.7196962,85.3625926,609.0,"218982315"
"school","Aakashganga International Academy",27.715168149999997,85.35631989999999,610.0,"218982470"
"school","Bal Bhusan Lower Secondary School",27.703095949999998,85.4286023,611.0,"218982609"
"school","Kathmandu International School",27.71322885,85.35326040000001,612.0,"218983251"
"school","Hilary High School",27.713969900000002,85.3496375,613.0,"218983815"
"school","Som Sarala Ved Vidhyala",27.71387605,85.3498763,614.0,"218983816"
"college","Changu Narayan Higher Secondary School",27.705178250000003,85.41808375,615.0,"218983843"
"school","Fulbright School",27.7032362,85.42041465,616.0,"218983844"
"school","Ganesh Primary School",27.69583475,85.43474835,617.0,"218983846"
"school","Mandev Amrit Smriti School",27.7031269,85.4260744,618.0,"218983848"
"school","Nabin English School",27.7061456,85.41850545,619.0,"218984047"
"school","Gyandeep Siksha Sadan",27.7147527,85.3498696,620.0,"218984209"
"school","Sacred Heart Academy",27.66624255,85.42461395000001,621.0,"218984371"
"school","Adarsha Jyoti English Secondary School",27.6646456,85.42294185,622.0,"218985559"
"college","Innovative College of Health Science Pvt. Ltd.",27.71131205,85.3403839,623.0,"218985741"
"school","Siddhidas Secondary School",27.6650937,85.42337789999999,624.0,"218986002"
"school","Vishwa Niketan Higher Secondary School",27.6929081,85.3118322,625.0,"218986249"
"school","Mahendra Vidya Ashram",27.667305550000002,85.42383365,626.0,"218986267"
"school","Mahan Siddhartha High School",27.715364,85.35454175000001,627.0,"218986452"
"school","Learners Academy",27.66704305,85.42537625,628.0,"218986983"
"school","Bright Star School",27.667113,85.4273119,629.0,"218988144"
"school","Minerva English School",27.6665426,85.42781035,630.0,"218988145"
"school","Minerva English School",27.66674305,85.42777269999999,631.0,"218988146"
"school","Shanti Niketan Secondary School",27.6683636,85.4277024,632.0,"218988281"
"school","Oracle Ray Academy",27.7334551,85.31939955,669.0,"219223401"
"school","Chamunda Higher Secondary School",27.72233255,85.3797365,633.0,"218988529"
"school","Himalayan Internatinal Model High School",27.72347575,85.38076394999999,634.0,"218989244"
"school","Shree Bal Byabasayi Kendra Secondary School",27.7108446,85.34064670000001,635.0,"218993943"
"school","Mount Ural Teaching Academy",27.72303585,85.37920679999999,636.0,"218994335"
"school","Opal International Higher Secondary School",27.711963150000003,85.3414065,637.0,"218994582"
"school","Seto Bangla Boarding School",27.7116409,85.3381908,638.0,"218995225"
"college","Newton International College",27.7134903,85.34267735,639.0,"218995380"
"school","New Buddha Prakash Secondary School",27.72140535,85.3785044,640.0,"218996068"
"school","The Rising Star English Boarding School",27.72119,85.37970105,641.0,"218996069"
"school","Mount View School",27.71355845,85.34390335,642.0,"218996294"
"school","Indrawati Public School",27.7150736,85.35922355,643.0,"218996765"
"school","Buddha Pashupati Academy",27.715427,85.36005614999999,644.0,"218996984"
"school","Lords Light Academy",27.71558425,85.36416175,645.0,"218997258"
"school","HEMS School",27.70869115,85.33789075000001,646.0,"218998068"
"school","Green Peace Co-Ed Higher Secondary School",27.699880450000002,85.3091161,647.0,"219000949"
"school","Nepal Adarsha Secondary School",27.70073025,85.3095946,648.0,"219001123"
"school","Nirmal Vidyapeeth Secondary School",27.7015771,85.3094629,649.0,"219001310"
"school","Bal Sewa Secondary School",27.70276925,85.3084653,650.0,"219001687"
"school","Bidhyodaya Secondary School",27.70254585,85.30719225,651.0,"219002367"
"school","Tarapunja English Secondary School",27.63023345,85.36752684999999,652.0,"219073441"
"school","Sunshine school",27.669226600000002,85.42214525,653.0,"219131393"
"kindergarten","Sisu Shayar Kendra",27.67010285,85.4225926,654.0,"219134694"
"school","Angel's World International Academy",27.74057665,85.33358465,655.0,"219174110"
"school","Fluoresent Academy",27.736691200000003,85.3216197,656.0,"219174111"
"school","J.B. Memorial English School",27.743786749999998,85.32803195,657.0,"219174112"
"school","EG Pioneer School",27.67407055,85.423952,658.0,"219181380"
"school","Himalaya Higher Secondary School",27.6793823,85.34821295,659.0,"219197831"
"school","Canvas International Higher Secondary School",27.72648565,85.31768305,660.0,"219208221"
"college","Gateway College",27.73236465,85.316416,661.0,"219208222"
"school","Shree Siddeshwori Lower Secondary School",27.6032819,85.36568894999999,662.0,"219208223"
"college","Sweta Sadan Higher Secondary School",27.735710349999998,85.31733539999999,663.0,"219208224"
"school","Nepal Police School",27.7329607,85.31891695,664.0,"219221073"
"college","Pasang Lhamu Sherpa Memorial College",27.7333213,85.31855955,665.0,"219221074"
"college","Pasang Lhamu Sherpa Memorial College",27.7341246,85.31535604999999,666.0,"219221075"
"school","Amity Wits Co-Education English Secondary School",27.734729549999997,85.32085325,667.0,"219223399"
"school","Takshashila Academy",27.733114899999997,85.31980235,670.0,"219223402"
"school","Green Kantipur Higher Secondary School",27.7221477,85.28352749999999,671.0,"219223904"
"school","Reed Model School",27.722046900000002,85.2840512,672.0,"219224355"
"school","International Peace Academy",27.72449955,85.28560325,673.0,"219224670"
"school","Little World  School",27.6696911,85.42023245,674.0,"219224814"
"school","Saraswoti Vidhya Mandir",27.723825050000002,85.28670360000001,675.0,"219225866"
"school","Queens Garden Academy",27.73307705,85.28834370000001,676.0,"219227198"
"school","Janajagriti Gyan Rashmi Secondary School",27.73009605,85.2947208,677.0,"219227506"
"school","Motherland English School",27.67526675,85.42592110000001,678.0,"219227636"
"school","Vibhati Vidhya Mandir",27.7239568,85.2932448,679.0,"219227747"
"school","Samudayik School",27.6760936,85.42684655,680.0,"219228385"
"school","Bhintuna English Boarding school",27.6745971,85.4286703,681.0,"219229257"
"school","Holy Garden English Boarding School",27.67584375,85.42943065,682.0,"219229708"
"school","Golden Gate School",27.6776969,85.43103980000001,683.0,"219231561"
"school","Serene Kene School",27.67859495,85.42977099999999,684.0,"219232974"
"school","Graded Education Ment School",27.73073815,85.28991045000001,685.0,"219242344"
"school","New Creative Secondary School",27.73189,85.2890531,686.0,"219242346"
"school","Olympia World Higher Secondary School",27.6884766,85.32768795000001,687.0,"219268454"
"school","South Point Boarding High School (Junior block)",27.6886414,85.3286117,688.0,"219268455"
"school","Rose Bud School",27.6880414,85.32500519999999,689.0,"219268469"
"school","Heartland Montessori Based Pre-School and Child Care Center",27.6848858,85.33244135,690.0,"219276285"
"college","Kantipur International College (Kantipur Hotel Management College)",27.6884248,85.33132900000001,691.0,"219276289"
"school","Kavya School",27.6869904,85.33200675,692.0,"219276292"
"school","Bridgewater School",27.696865250000002,85.35023625,693.0,"219358100"
"college","Kantipur Academy of Health Sciences",27.686841450000003,85.34809175,694.0,"219358150"
"school","Rara Secondary School",27.689136050000002,85.3502979,695.0,"219358205"
"college","Sauriya Education Foundation",27.6913332,85.3508846,696.0,"219358260"
"college","Himalayan Institute of Science and Technology",27.691307899999998,85.34994745,697.0,"219358404"
"school","Apple International School",27.687440600000002,85.3476016,698.0,"219358673"
"school","Good Shepherd School",27.6792562,85.34572315,699.0,"219364256"
"school","Nava Jyoti Higher Secondary School (Junior Block)",27.6788855,85.3471597,700.0,"219364258"
"school","New Vision Academy",27.6752902,85.34309155,701.0,"219366304"
"school","Bon Skylark International Secondary School",27.71910025,85.34609610000001,702.0,"219393813"
"school","National Pioneer Academy",27.715486,85.348008,703.0,"219396690"
"school","Sagarmatha Vidya Mandir",27.715276600000003,85.3472763,704.0,"219397381"
"college","St. Lawrence College",27.7154053,85.3469045,705.0,"219397645"
"college","Himalayan College of Geomatic Engineering and Land Resources Management",27.7128328,85.3473368,706.0,"219399023"
"school","Elixir Academy",27.7145833,85.35427200000001,707.0,"219400172"
"school","Prerana School",27.7157177,85.35111155,708.0,"219401229"
"college","Liberty college",27.6944734,85.3289231,709.0,"219404251"
"school","Bijeswori Secondary School",27.713607099999997,85.3004463,710.0,"219416807"
"school","Little Climbers English School",27.722613250000002,85.28099979999999,711.0,"219416823"
"school","Himalayan Valley Academy",27.72832425,85.2850608,712.0,"219417703"
"school","Lovely Kids Montessori School",27.7302835,85.2825762,713.0,"219418128"
"school","Pragya Jyoti English School",27.713508349999998,85.29753385,714.0,"219418707"
"school","KERIC Academy Secondary School",27.7357772,85.30295285,715.0,"219421232"
"school","Ishwor Primary School",27.71485965,85.29363765,716.0,"219422666"
"school","Pragati Higher Secondary Boarding School",27.7314751,85.30373879999999,717.0,"219424539"
"school","Elysian Fields School",27.7211165,85.29539905,718.0,"219424798"
"school","Birat Boarding School",27.68365315,85.33542125,719.0,"219425521"
"college","Crimson International College, Higher Secondary School (Lali Gurans Higher Secondary School and College)",27.6829277,85.3335474,720.0,"219425524"
"school","Pacific Academy (PAC) Secondary Boarding School",27.68327015,85.33362414999999,721.0,"219425530"
"college","Swopna Vatika Academic College",27.68400385,85.32904060000001,722.0,"219428836"
"school","Swapna Vatika Academic Higher Secondary School",27.683703700000002,85.3293029,723.0,"219428837"
"college","Gyan Niketan College",27.6833518,85.33667765,724.0,"219431016"
"school","Gyan Niketan Secondary School (Junior Block)",27.6843029,85.33410935,725.0,"219431018"
"school","Joon Montessori School",27.751877200000003,85.34714124999999,726.0,"219511636"
"college","British Gurkha Academy College",27.74568255,85.3413597,727.0,"219522113"
"school","British Gurkha Academy School",27.7457747,85.34029795000001,728.0,"219523804"
"school","St. Joseph English Secondary School",27.75214555,85.34609255,729.0,"219524519"
"college","Tungram International Academy  Higher Secondary School and College",27.7537806,85.34786919999999,730.0,"219526150"
"school","nava ratna english secondary school",27.5849148,85.51623515,731.0,"219535896"
"school","shree indreswor primary school",27.584404300000003,85.51350485,732.0,"219537679"
"school","Siddhartha Vanasthali Institute",27.58196025,85.5070421,733.0,"219542106"
"school","Columbus School",27.686492549999997,85.33041539999999,734.0,"219543994"
"school","House of Montessori World",27.68619455,85.33009204999999,735.0,"219544010"
"school","Innovative English School",27.6838108,85.33123215,736.0,"219544011"
"school","Rainbow Kids International Pre-School",27.685166350000003,85.33020515000001,737.0,"219544012"
"school","Traibidhya Sikshya Sadan",27.68147735,85.3331325,738.0,"219544013"
"school","Peace Point Secondary Boarding School",27.69703835,85.34841905,739.0,"219612708"
"school","Little Hands School",27.75787215,85.35080339999999,740.0,"219615931"
"school","Bal Mandir Primary School",27.6719707,85.4275154,758.0,"219617681"
"school","Bhakti International School",27.75840955,85.34935974999999,741.0,"219616187"
"school","Palistha Academy",27.757480700000002,85.3489549,742.0,"219616188"
"school","Bhadrakali English Medium School",27.758726000000003,85.35088675,743.0,"219616603"
"school","Occidental Public School",27.69684695,85.33076935,744.0,"219616616"
"school","Amardeep Secondary School",27.7561526,85.3490563,745.0,"219616754"
"school","Tungram International Academy  Higher Secondary School",27.755462350000002,85.34681334999999,746.0,"219616794"
"school","Arunodaya Academy",27.7135495,85.2942796,747.0,"219616813"
"school","Saurdeep Boarding School",27.726372150000003,85.29619819999999,748.0,"219616903"
"school","Bhadra Ghale Sikshya Sadan",27.698757,85.33110225,749.0,"219616912"
"school","Supreme International High School",27.71705335,85.35111385,750.0,"219617127"
"school","Baby Angel English Secondary School",27.72347885,85.27653749999999,751.0,"219617152"
"school","Sayapatri Children Education Academy",27.70217385,85.329555,752.0,"219617170"
"school","Bishwa Sikshya Sadan",27.7176216,85.34978770000001,753.0,"219617179"
"school","Bardayini Lower Secondary School",27.670756949999998,85.4304982,754.0,"219617225"
"school","Peoples Friendly Academy",27.7214165,85.28268925,755.0,"219617227"
"school","Esteem Learning School",27.71797555,85.3511887,756.0,"219617232"
"school","Disneyland Pre-School",27.7185711,85.35075505,757.0,"219617663"
"school","Bright Land Higher Secondary School",27.73064165,85.30435165,759.0,"219617712"
"school","Riviera International School",27.7183922,85.3536084,760.0,"219617749"
"school","Kohinoor School",27.7322324,85.30386335,761.0,"219617768"
"school","Bigyan High School",27.73779245,85.35095165000001,762.0,"219617796"
"school","Manoram Play School",27.738648849999997,85.34879725,763.0,"219617798"
"school","Neighbourhood english high school",27.738520049999998,85.3501035,764.0,"219617799"
"school","Bright Heaven Boarding School",27.7330936,85.30402670000001,765.0,"219617902"
"school","Dhyola Primary School",27.669297,85.430463,766.0,"219617992"
"school","Baba Boarding High School",27.7200521,85.34911084999999,767.0,"219618179"
"school","Arunodaya Secondary School",27.70587815,85.3057682,768.0,"219618182"
"school","Kanti Ishwori Rajya Laxmi Secondary School",27.70515375,85.3066173,769.0,"219618183"
"school","Kanya Secondary School",27.705963099999998,85.3068557,770.0,"219618184"
"school","Kesh Chandra Primary School",27.706871,85.30808815,771.0,"219618185"
"school","Next Generation Residential Academy",27.70591895,85.3063041,772.0,"219618186"
"school","Bhariti Primary School",27.6687206,85.4297177,773.0,"219618193"
"school","Little Blooms Secondary School",27.67591805,85.37430094999999,774.0,"219618248"
"school","Orbit English Secondary School",27.67448685,85.3718905,775.0,"219618249"
"school","Sudha Sagar Vidhya Sadan",27.67528885,85.37390300000001,776.0,"219618250"
"school","Loyalty Academy",27.7369134,85.35360235,777.0,"219618301"
"school","Stephens International School",27.74106455,85.33740595,778.0,"219618302"
"school","Ekta English Boarding School",27.70845495,85.30674115,779.0,"219618307"
"school","Kanya Mandir Higher Secondary School",27.70996005,85.30890815000001,780.0,"219618308"
"school","Proxima English Boarding School",27.6673607,85.43237694999999,781.0,"219618365"
"school","Lumbini Academic Foundation",27.720435700000003,85.3495685,782.0,"219618372"
"school","Zenith English School",27.67454355,85.3722995,783.0,"219618561"
"school","Adarsha Azad Higher Secondary School",27.66766305,85.43185835,784.0,"219618693"
"school","Praxis International Academy",27.718494300000003,85.35033095,785.0,"219618758"
"school","Little Genius English Secondary School",27.72128225,85.29168185,786.0,"219618762"
"school","Bhakta Vidhyashram Secondary School",27.70887285,85.30691665,787.0,"219618844"
"school","Shree Shram Rastriya Secondary School",27.71705325,85.3547926,788.0,"219619032"
"school","Satya Sai Academy",27.7157769,85.35286275,789.0,"219619221"
"college","International School of Management and Technology",27.68873205,85.3490468,790.0,"219619367"
"school","The Excel Public School",27.716895649999998,85.28185099999999,791.0,"219619501"
"school","Kids Villa International Pre-School",27.7185367,85.3568191,792.0,"219619520"
"school","Mission Public School",27.718674800000002,85.35697605,793.0,"219619522"
"school","Vidya Arjan Secondary School",27.66717345,85.43272784999999,794.0,"219619929"
"school","Open House English Boarding School",27.7078934,85.30388085,795.0,"219620011"
"school","Swarnim Sikshya Sadan",27.710044099999998,85.3050005,796.0,"219620012"
"school","Blooming Flower English Boarding School",27.703031199999998,85.33109475,797.0,"219620348"
"school","Model Academy Kathmandu",27.7296378,85.31245910000001,798.0,"219620579"
"school","Paradigm  Public School",27.7289,85.31309680000001,799.0,"219620580"
"school","Pushpa Kunja High School",27.7325241,85.31210485,800.0,"219620581"
"school","SEB School",27.72870335,85.3128205,801.0,"219620582"
"school","Scholar's Home Academy",27.732764449999998,85.3142362,802.0,"219620583"
"school","Shree Ganesh Himal Secondary School",27.73356885,85.31319185,803.0,"219620584"
"school","Holy Garden Boarding School",27.73321825,85.30488869999999,804.0,"219620958"
"school","Yuwa Sahavagati Secondary School",27.715834,85.28016360000001,805.0,"219621068"
"school","Ganesh Higher Secondary School",27.76105665,85.35224135,823.0,"219627302"
"school","Small Heaven Boarding School",27.71087625,85.3055415,806.0,"219621365"
"school","Whitefield English Boarding School",27.710454249999998,85.30609630000001,807.0,"219621367"
"school","Saraswati Boarding School",27.71242385,85.3084327,808.0,"219623005"
"school","Ananta Mangal Sadan",27.733598649999998,85.3034684,809.0,"219624683"
"school","Nepal Yubak Secondary School",27.71474705,85.30801275,810.0,"219624704"
"college","Asian College of Management and Technology",27.686723399999998,85.33797415000001,811.0,"219625627"
"school","Awareness International Academy (AIA)",27.680499849999997,85.3326316,812.0,"219625631"
"college","Nova International College",27.6869102,85.3377008,813.0,"219625646"
"college","Premier College",27.687324750000002,85.33700275,814.0,"219625647"
"school","Shree Sanjaya Sai Vidhya Mandir",27.6854193,85.32830405,815.0,"219625649"
"school","Morning Glory High School",27.6966085,85.30952585,816.0,"219625848"
"school","Academy Boarding School",27.73526215,85.338154,817.0,"219625932"
"school","Shree Panchakanya Lower Secondary School",27.73141095,85.33680995,818.0,"219625933"
"college","Valley College of Technical Sciences",27.7309133,85.3317494,819.0,"219625934"
"school","Kumari Sishu Sadan Boarding School",27.71735345,85.35787955,820.0,"219627107"
"school","Basbari Higher Secondary School / Chiran Milan Bishwashanti Campus",27.74115795,85.34504394999999,821.0,"219627300"
"school","Euro Kids Pre School Specialist",27.739777150000002,85.34368485,822.0,"219627301"
"school","Guheshwari Boarding High School",27.7414582,85.34422695,824.0,"219627303"
"school","National United School",27.7607933,85.35146655,825.0,"219627304"
"school","Oliver Public School",27.73784475,85.34491985,826.0,"219627306"
"school","Shreyai Balsansar",27.746021,85.34809005,827.0,"219627307"
"school","Valley Public Higher Secondary School",27.7498891,85.3526204,828.0,"219627308"
"school","Manjari Secondary School",27.753341499999998,85.34677425000001,829.0,"219627332"
"school","National Academy",27.686718300000003,85.3276012,830.0,"219627674"
"college","Presidential Business Academy",27.6866381,85.32791995,831.0,"219627677"
"school","Metro Higher Secondary School",27.69092525,85.33390614999999,832.0,"219627749"
"school","Mini Montessori",27.690967999999998,85.33222649999999,833.0,"219627750"
"college","Phoenix College of Management",27.6919836,85.3294849,834.0,"219627751"
"school","Bal Bikash Secondary School",27.670721,85.44244044999999,835.0,"219627989"
"school","Khwopring Academy",27.670788549999997,85.4406637,836.0,"219627991"
"school","Lisha English Secondary School",27.67210365,85.43979795,837.0,"219627993"
"school","Saraswoti Vidyagriha",27.67556385,85.43662649999999,838.0,"219627995"
"school","Shree Bhim Adarsha Lower Secondary School",27.669228699999998,85.43973845,839.0,"219627998"
"school","Gyan Jyoti Academy",27.743374,85.34055895,858.0,"219630636"
"school","Bageshwori Higher Secondary School",27.6730655,85.438764,840.0,"219628019"
"school","Araniko Secondary Boarding School",27.6973126,85.30963545,841.0,"219628766"
"school","Deep High School",27.696454250000002,85.31015880000001,842.0,"219628768"
"college","Madan Bhandari Memorial College",27.6950716,85.3296101,843.0,"219628975"
"school","Nobel academy",27.689970600000002,85.33189245,844.0,"219628976"
"school","Dewy Dawn High School",27.698193099999997,85.3103362,845.0,"219629528"
"school","Apex Boarding School",27.662772750000002,85.42573915,846.0,"219629552"
"school","Jyoti Gyan Academy Secondary School",27.661667899999998,85.42659655,847.0,"219629553"
"school","Mount Everest Higher Secondary School",27.664902050000002,85.42585844999999,848.0,"219629554"
"school","Sharda Higher Secondary School",27.67342875,85.42902505,849.0,"219629555"
"school","Adarsha Jyoti",27.6645531,85.4243369,850.0,"219629556"
"school","Balbodh Shanti School",27.6738303,85.43055100000001,851.0,"219629557"
"school","Laliguras School",27.6643899,85.4239654,852.0,"219629571"
"school","Moonshine",27.6605166,85.4472205,853.0,"219629572"
"school","Shishu Shayar Kendra",27.67458355,85.43167650000001,854.0,"219629573"
"school","Communicative English School",27.66790685,85.43825079999999,855.0,"219629652"
"school","Shree Chandeswori Lower Secondary School",27.668614,85.4337701,856.0,"219629653"
"school","Shree Ganesh Lower Secondary School",27.669817549999998,85.42265915,857.0,"219629655"
"school","Moon Light Secondary English Boarding School",27.680364249999997,84.53758755,2760.0,"338727774"
"school","Modern Educare Montessori Based School",27.74623635,85.3413498,859.0,"219630637"
"school","Hopes and Dreams Montessori",27.74365145,85.34091029999999,860.0,"219630644"
"school","Sawal Dyola Primary School",27.69661595,85.30697035,861.0,"219631323"
"school","Sunshine Secondary Boarding School",27.691036099999998,85.33303165000001,862.0,"219631361"
"college","College of Applied Sciences",27.6959382,85.32984189999999,863.0,"219631364"
"school","Shree Brahmayani Pra V",27.67366645,85.43668305,864.0,"219631371"
"school","Azad Lower Secondary School",27.697753499999997,85.3085256,865.0,"219631565"
"school","Kumari English Boarding School",27.7009558,85.3048276,866.0,"219633721"
"school","Doleshwor School",27.6388542,85.4376725,867.0,"219633826"
"school","Shree Shanti Niketan School",27.643430350000003,85.4329519,868.0,"219633834"
"college","Kathmandu Institute of Technical  Science (KITS)",27.686852350000002,85.33165955,869.0,"219634554"
"school","Neric Academy",27.6806718,85.33340705,870.0,"219634557"
"school","The Chandbagh School Pipalbot",27.741477449999998,85.34382675,871.0,"219636294"
"school","Pine Ridge Academy",27.726945299999997,85.32617590000001,872.0,"219636396"
"school","Saraswoti Lower Secondary School",27.63174205,85.45715874999999,873.0,"219636513"
"school","Jagriti Lower Secondary School",27.61831985,85.46032265,874.0,"219636522"
"school","Bal Ganesh English School",27.643564400000002,85.4641158,875.0,"219636527"
"school","Geniune Secondary School",27.677037,85.4342547,876.0,"219636967"
"school","Himalayan English Secondary School",27.67875265,85.43521335,877.0,"219636968"
"school","Manakamana English Secondary School",27.678106550000003,85.4375082,878.0,"219636969"
"school","Happy Home Kinder World",27.72323905,85.37900794999999,879.0,"219638218"
"school","Pancha Kanya School",27.64293315,85.4664162,880.0,"219639034"
"school","Rosham English Boarding School",27.66405375,85.42075539999999,881.0,"219639035"
"school","Shree Bhubaneshwori Secondary School",27.649261199999998,85.45099354999999,882.0,"219639036"
"school","Shree Ram Lower Secondary School",27.6455281,85.4589676,883.0,"219639037"
"college","Bhanubhakta Memorial College",27.7265759,85.32499135,884.0,"219640822"
"school","Bhanubhakta Memorial Higher Secondary School",27.72662955,85.3246823,885.0,"219640825"
"school","Chandra Tara School",27.7237481,85.3239725,886.0,"219640827"
"college","Redhon College",27.727948400000002,85.3135852,887.0,"219640830"
"kindergarten","Redhon Montessori Pre-School",27.72820635,85.31414945,888.0,"219640843"
"school","Redhon School",27.727846149999998,85.3136907,889.0,"219640845"
"school","Sunrise Boarding School",27.72616725,85.32520035,890.0,"219640846"
"school","Marie Gold Boarding School",27.6935544,85.33273425,891.0,"219640915"
"school","Chelsea International Academy",27.694447150000002,85.3354638,892.0,"219640919"
"school","Gundu English Secondary School",27.66319155,85.4242754,893.0,"219640933"
"school","Student Academy School",27.665213350000002,85.41991055,894.0,"219640934"
"school","Wings Montessori",27.664848149999997,85.41945765,895.0,"219640938"
"school","Little Garden English School",27.658160600000002,85.41216495,896.0,"219642224"
"school","Springdale School",27.662744,85.41651125,897.0,"219642228"
"school","East Point English Secondary School",27.6795003,85.4431985,898.0,"219643466"
"school","Kalika Secondary School",27.67864225,85.4434626,899.0,"219643467"
"school","Neologian Academy",27.67732995,85.44076735,900.0,"219643469"
"school","Nyatapole English Secondary School",27.6790002,85.4417264,901.0,"219643470"
"school","National Model Science School",27.737375,85.3133642,902.0,"219643949"
"college","Apollo International College",27.6946263,85.3351615,903.0,"219644145"
"school","Kathmandu Xavier Public School",27.69401885,85.33583635,904.0,"219644146"
"school","Future Star English School",27.6707352,85.4244628,905.0,"219644361"
"school","Kanya Co-education Secondary School",27.671097449999998,85.42506225,906.0,"219644377"
"school","Care Kinder World",27.67752625,85.43398985,907.0,"219645147"
"school","Ratna Rajya Higher Secondary School",27.6957997,85.33733685,908.0,"219646092"
"college","KFA Business School",27.6954591,85.33782575000001,909.0,"219759757"
"college","Amrit Secondary Boarding School",27.726360649999997,85.3066006,910.0,"219775935"
"school","Aradhana Academy",27.731181149999998,85.3104774,911.0,"219775936"
